senseval2.d000.s000.t000	3) a superior skill that you can learn by study and practice and observation.In this context, "art
senseval2.d000.s044.t003	4) be conscious of a physical, mental, or emotional state.In the context of the sentence,
senseval2.d000.s044.t004	1) a wrong action attributable to bad judgment or ignorance or inattentionIn this context,
senseval2.d000.s044.t008	2) nearest in space or position; immediately adjoining without intervening spaceIn this context, "next
senseval2.d000.s044.t009	1) the table in Christian churches where communion is given2) a raised structure on which gifts or sacrific
senseval2.d000.s045.t000	8) subsequently or soon afterward (often used as sentence connectors)In the given sentence, "
senseval2.d000.s045.t007	3) to this place (especially toward the speaker)In the given sentence, "here" is used
senseval2.d000.s045.t008	1) move toward, travel toward something or somebody or approach something or somebodyIn the given sentence, "come
senseval2.d000.s045.t009	1) a person who rings church bells (as for summoning the congregation)In this
senseval2.d000.s045.t010	2) in or to a place that is higherIn the given sentence, "above" is used to describe
senseval2.d000.s045.t011	4) cause to do; cause to act in a specified mannerIn the context of the sentence, "making
senseval2.d000.s045.t012	1) used as intensifiers; `real' is sometimes used informally for `really'; `rattling
senseval2.d000.s045.t014	3) the act of going out
senseval2.d000.s045.t015	1) a group of people who adhere to a common faith and habitually attend a given church. This definition best
senseval2.d000.s045.t016	1) the act of communicating with a deity (especially as a petition or in adoration or contr
senseval2.d000.s045.t017	8) utter aloudIn the given sentence, "says" is used to indicate that someone is speaking
senseval2.d000.s046.t000	1) declare to be true or admit the existence or reality or truth of
senseval2.d000.s046.t001	1) consisting of a haphazard assortment of different kinds; - I.A.Richards
senseval2.d000.s046.t002	1) the experiencing of affective and emotional states. This definition best fits the context of the sentence, as
senseval2.d000.s046.t003	1) an important question that is in dispute and must be settledIn the context of the sentence, "issue
senseval2.d000.s046.t004	3) (Church of England) a clergyman appointed to act as priest of a parish.In
senseval2.d000.s046.t005	4) taking part in an activity10) expressing that the subject of the sentence has the semantic function of
senseval2.d000.s046.t006	1) a person who rings church bells (as for summoning the congregation)
senseval2.d000.s047.t000	1) the particular auditory effect produced by a given causeIn this context, "sound" refers to the
senseval2.d000.s047.t001	1) a hollow device made of metal that makes a ringing sound when struckIn the context of the
senseval2.d000.s047.t002	24) cause to move in a certain direction by exerting a force upon, either physically or in an
senseval2.d000.s047.t003	1) (plural) any group of human beings (men or women or children) collectively. This definition
senseval2.d000.s047.t004	2) a place for public (especially Christian) worship. This definition best fits the context of the sentence, as
senseval2.d000.s047.t005	8) utter aloudIn this context, "says" refers to the act of verbally expressing
senseval2.d000.s048.t000	5) have life, be alive7) pursue a positive and satisfying existenceIn this context, "
senseval2.d000.s048.t001	2) the general feeling that some desire will be fulfilledIn this context, "hopes" refers
senseval2.d000.s048.t002	1) a person who rings church bells (as for summoning the congregation)In this
senseval2.d000.s048.t003	24) cause to move in a certain direction by exerting a force upon, either physically or in an
senseval2.d000.s048.t004	3) complete in extent or degree and in every particularIn the given sentence, "fuller" is used
senseval2.d000.s048.t005	2) the experience of being alive; the course of human events and activitiesThis definition best captures the context
senseval2.d000.s049.t000	1) a category of things distinguished by some common characteristic or quality. In this context, "sort" refers to a
senseval2.d000.s049.t001	1) a legislative assembly in certain countriesIn this context, "parliament" refers to a formal assembly
senseval2.d000.s049.t002	1) any number of entities (members) considered as a unitIn this context, "groups" refers to
senseval2.d000.s049.t003	7) have an ambitious plan or a lofty goal
senseval2.d000.s049.t004	1) to make betterIn this context, "improve" means to make the relations with vicars
senseval2.d000.s049.t006	3) (Church of England) a clergyman appointed to act as priest of a parish.In
senseval2.d000.s049.t007	9) state as one's opinion or judgement; declareIn this context, "says"
senseval2.d000.s049.t008	4) the officer who presides at the meetings of an organization. In this context, the president of the Central
senseval2.d000.s050.t000	2) be optimistic; be full of hope; have hopesIn the given sentence, "hopes
senseval2.d000.s050.t001	2) exchange thoughts; talk withThis definition best fits the context of the sentence, as it implies a conversation
senseval2.d000.s050.t002	1) a learner who is enrolled in an educational institution. This definition best fits the context of the sentence,
senseval2.d000.s050.t004	2) an institution of higher education created to educate and grant degrees; often a part of a university.
senseval2.d000.s050.t005	1) the emotion of great happinessIn this context, "joys" refers to the feelings of great
senseval2.d000.s050.t006	1) the sound of someone playing a set of bellsIn this context, "bell ringing" refers
senseval2.d000.s050.t007	2) in the near futureIn this context, "shortly" refers to an imminent or up
senseval2.d000.s050.t008	2) prepare and issue for public distribution or saleThis definition best fits the context of the sentence, as it
senseval2.d000.s050.t010	3) (Church of England) a clergyman appointed to act as priest of a parish.In
senseval2.d000.s050.t011	2) the territory occupied by a nationIn this context, "country" refers to the geographical area that
senseval2.d000.s050.t012	1) give the right toIn this context, "entitled" means that the booklet will give the
senseval2.d000.s050.t013	1) a hollow device made of metal that makes a ringing sound when struck9) a percussion instrument
senseval2.d000.s050.t014	5) attention and management implying responsibility for safetyIn the context of the sentence, "The Bells in
senseval2.d000.s051.t000	9) state as one's opinion or judgement; declareIn this context, "says"
senseval2.d000.s051.t002	2) be fully aware or cognizant ofIn the given sentence, "recognize" is used to
senseval2.d000.s051.t003	3) used to express refusal or denial or disagreement etc or especially to emphasize a negative statement
senseval2.d000.s051.t005	3) standing above others in quality or positionIn this context, "high" refers to the level of priority
senseval2.d000.s051.t006	1) status established in order of importance or urgency. This definition best fits the context of the sentence, as it
senseval2.d000.s051.t007	2) a place for public (especially Christian) worshipIn this context, "church" refers to
senseval2.d000.s051.t008	2) the experience of being alive; the course of human events and activitiesThis definition best fits the context of
senseval2.d000.s051.t009	1) the accumulation of knowledge or skill that results from direct participation in events or activities. This definition best fits the
senseval2.d000.s052.t002	2) attack in speech or writingIn this context, "attacking" refers to Mr. Baldwin
