senseval2.d000.s000.t000	3) a superior skill that you can learn by study and practice and observationIn this context, "art"
senseval2.d000.s045.t011	4) cause to do; cause to act in a specified mannerIn the given sentence, "making a very
senseval2.d000.s045.t012	1) used as intensifiers; `real' is sometimes used informally for `really'; `rattling
senseval2.d000.s045.t014	3) the act of going out
senseval2.d000.s045.t015	1) a group of people who adhere to a common faith and habitually attend a given churchIn the
senseval2.d000.s045.t016	1) the act of communicating with a deity (especially as a petition or in adoration or contr
senseval2.d000.s045.t017	8) utter aloudIn the given sentence, "says" is used to indicate that someone is speaking
senseval2.d000.s046.t000	1) declare to be true or admit the existence or reality or truth ofIn the given sentence, "V
senseval2.d000.s046.t001	1) consisting of a haphazard assortment of different kinds; - I.A.Richards
senseval2.d000.s046.t002	1) the experiencing of affective and emotional statesIn the given sentence, "feelings"
senseval2.d000.s046.t003	1) an important question that is in dispute and must be settledIn the given sentence, "issue" refers
senseval2.d000.s046.t004	3) (Church of England) a clergyman appointed to act as priest of a parish.In
senseval2.d000.s046.t005	4) taking part in an activity5) characterized by energetic activity7) full of activity or
senseval2.d000.s046.t006	1) a person who rings church bells (as for summoning the congregation)In this
senseval2.d000.s047.t000	1) the particular auditory effect produced by a given causeIn this context, "sound" refers to the
senseval2.d000.s047.t001	1) a hollow device made of metal that makes a ringing sound when struckIn this context, "
senseval2.d000.s047.t002	25) take in, also metaphorically26) direct toward itself or oneself by means of
senseval2.d000.s047.t003	1) (plural) any group of human beings (men or women or children) collectively.
senseval2.d000.s047.t004	2) a place for public (especially Christian) worshipIn this context, "church" refers to
senseval2.d000.s047.t005	2) report or maintainIn this context, "says" is used to convey that the person is reporting
senseval2.d000.s048.t000	7) pursue a positive and satisfying existence.In the context of the sentence, "live" is used
senseval2.d000.s048.t001	2) the general feeling that some desire will be fulfilled.
senseval2.d000.s048.t002	1) a person who rings church bells (as for summoning the congregation)In the
senseval2.d000.s048.t003	24) cause to move in a certain direction by exerting a force upon, either physically or in an
senseval2.d000.s048.t004	3) complete in extent or degree and in every particular.
senseval2.d000.s048.t005	1) a characteristic state or mode of living2) the experience of being alive; the course of human events and
senseval2.d000.s049.t000	1) a category of things distinguished by some common characteristic or quality.In the given sentence, "sort"
senseval2.d000.s049.t001	1) a legislative assembly in certain countriesIn this context, "parliament" refers to an assembly or
senseval2.d000.s049.t002	1) any number of entities (members) considered as a unitIn the context of the sentence, "groups
senseval2.d000.s049.t003	5) intend (something) to move towards a certain goal.
senseval2.d000.s049.t004	1) to make better
senseval2.d000.s049.t006	3) (Church of England) a clergyman appointed to act as priest of a parish.In
senseval2.d000.s049.t007	2) report or maintainIn this context, "says" is used to attribute a statement or information to
senseval2.d000.s049.t008	4) the officer who presides at the meetings of an organizationIn the context of the sentence, "
senseval2.d000.s050.t000	1) expect and wish2) be optimistic; be full of hope; have hopesBoth definitions
senseval2.d000.s050.t001	2) exchange thoughts; talk withThis definition best fits the context of the sentence, as it implies a two
senseval2.d000.s050.t002	1) a learner who is enrolled in an educational institutionIn the given sentence, "students"
senseval2.d000.s050.t004	2) an institution of higher education created to educate and grant degrees; often a part of a universityIn
senseval2.d000.s050.t005	1) the emotion of great happiness2) something or someone that provides a source of happinessBoth
senseval2.d000.s050.t006	1) the sound of someone playing a set of bellsBell ringing, in the context of the
senseval2.d000.s050.t007	2) in the near future
senseval2.d000.s050.t008	2) prepare and issue for public distribution or sale
senseval2.d000.s050.t010	3) (Church of England) a clergyman appointed to act as priest of a parish.In
senseval2.d000.s050.t011	2) the territory occupied by a nationIn the context of the sentence, "country" refers to the nation
senseval2.d000.s050.t012	1) give the right toIn the context of the sentence, "entitled" means that the booklet
senseval2.d000.s050.t013	1) a hollow device made of metal that makes a ringing sound when struck.In the context of
senseval2.d000.s050.t014	5) attention and management implying responsibility for safetyIn the context of the sentence, "Care" refers
senseval2.d000.s051.t000	8) utter aloudIn the given sentence, "Says Mr. Baldwin" is used to indicate
senseval2.d000.s051.t002	2) be fully aware or cognizant ofIn the given sentence, "recognize" is used to
senseval2.d000.s051.t003	2) not in any degree or manner; not at all3) used to express refusal or denial
senseval2.d000.s051.t005	1) greater than normal in degree or intensity or amount3) standing above others in quality or positionIn
senseval2.d000.s051.t006	1) status established in order of importance or urgency
senseval2.d000.s051.t007	2) a place for public (especially Christian) worshipIn this context, "church" refers to
senseval2.d000.s051.t008	4) the condition of living or the state of being aliveIn the context of the sentence, "life"
senseval2.d000.s051.t009	1) the accumulation of knowledge or skill that results from direct participation in events or activities.
senseval2.d000.s052.t002	2) attack in speech or writingIn the context of the sentence, "Mr. Baldwin is also attack
senseval2.d000.s052.t004	1) a state of difficulty that needs to be resolvedIn the context of the sentence, "Mr. Bald
senseval2.d000.s052.t006	1) a person who rings church bells (as for summoning the congregation)In the
senseval2.d000.s053.t000	1) a detailed critical inspectionA survey, in this context, refers to a systematic examination or
senseval2.d000.s053.t001	2) report or maintainIn the context of the sentence, "says" is used to convey that the
senseval2.d000.s053.t003	1) a person who rings church bells (as for summoning the congregation)In this
senseval2.d000.s053.t005	1) the present time or ageThe term "today" in the given sentence refers to the current time or
senseval2.d000.s053.t006	2) without any others being included or involvedIn the context of the sentence, "only" is used to
senseval2.d000.s053.t007	1) with reference to action or condition; without change, interruption, or cessationIn the context
senseval2.d000.s054.t001	1) a person who rings church bells (as for summoning the congregation)In this
senseval2.d000.s054.t002	2) without variation or change, in every caseThis definition best fits the context of the sentence, which implies
senseval2.d000.s054.t003	1) inhabit or live in; be an inhabitant ofIn the context of the sentence, "
senseval2.d000.s054.t004	1) a hollow device made of metal that makes a ringing sound when struck.In the context of
senseval2.d000.s054.t005	1) require as useful, just, or properIn the context of the sentence, "need" refers to
senseval2.d000.s054.t006	2) ring or echo with soundIn the context of the sentence, "rung" refers to the action
senseval2.d000.s054.t007	1) limited or below average in number or quantity or magnitude or extentIn the context of the sentence, "
senseval2.d000.s055.t000	1) a body serving in an administrative capacity.In the context of the sentence, "council"
senseval2.d000.s055.t001	2) a system of projects or services intended to meet a public need.
senseval2.d000.s055.t002	2) be attractive toIn the context of the sentence, "attract" refers to the council'
senseval2.d000.s055.t003	2) undergo training or instruction in preparation for a particular role, function, or professionIn the context
