senseval2.d000.s000.t000	A skill or technique acquired by study or practice; a branch of learning or a profession.
senseval2.d000.s050.t005	Pleasurable or satisfying experiences or things that bring happiness.
senseval2.d000.s050.t006	The art or practice of ringing bells, typically in a sequence of changes, often as a form of musical performance.
senseval2.d000.s050.t007	Before a specified or implied time; in a short time.
senseval2.d000.s050.t008	To make (information, writing, or a book) generally available to the public, typically by issuing it for sale or distribution
senseval2.d000.s050.t010	A person who is in charge of a church or a parish, especially in the Church of England.
senseval2.d000.s050.t011	A nation, state, or region considered as a large and distinct area with its own government, economy, and culture.
senseval2.d000.s050.t012	Given or having a particular name or title.
senseval2.d000.s050.t013	A hollow metal object that produces a ringing sound when struck.
senseval2.d000.s050.t014	Responsibility for or interest in something.
senseval2.d000.s051.t000	A quotation or the person or thing being referred to in a quotation.
senseval2.d000.s051.t002	To acknowledge or understand the existence, nature, or validity of something.
senseval2.d000.s051.t003	Lacking or without something specified.
senseval2.d000.s051.t005	Extremely great in amount, degree, or intensity.
senseval2.d000.s051.t006	Something that is given precedence over something else in importance or order.
senseval2.d000.s051.t007	A building for public Christian worship.
senseval2.d000.s051.t008	The condition of being alive; the period of time during which a person or thing exists or is active.
senseval2.d000.s051.t009	A particular event or situation in one's life that has a lasting and usually significant effect.
senseval2.d000.s052.t002	To deal with or criticize something, especially in a forceful or energetic way.
senseval2.d000.s052.t004	A matter or situation that is difficult or unpleasant to deal with.
senseval2.d000.s052.t006	People, especially athletes, who are brought in to play in a team when some of the regular players are absent.
senseval2.d000.s053.t000	A systematic observation or examination of a particular subject or situation over a period of time.
senseval2.d000.s053.t001	Reports or states something as a fact, often based on information or research.
senseval2.d000.s053.t003	People who ring bells, especially in a church or as part of a bell-ringing activity.
senseval2.d000.s053.t005	The present time or day.
senseval2.d000.s053.t006	Used to indicate that what is mentioned is the smallest or least amount or number that is possible or acceptable in the circumstances.
senseval2.d000.s053.t007	Remained or continued to exist or be present.
senseval2.d000.s054.t001	People who are responsible for ringing church bells.
senseval2.d000.s054.t002	At all times; on every occasion.
senseval2.d000.s054.t003	To reside or dwell in a particular place.
senseval2.d000.s054.t004	A hollow metal object that makes a ringing sound when struck or vibrated, typically with a clapper or tongue inside.
senseval2.d000.s054.t005	To require or necessitate something, often in order to exist or to function properly.
senseval2.d000.s054.t006	A part of a bell that is struck to produce sound.
senseval2.d000.s054.t007	Having relatively little size or extent; not large.
senseval2.d000.s055.t000	A body of people chosen or elected to make decisions for a particular district, town, or organization.
senseval2.d000.s055.t001	A planned series of actions or operations undertaken to achieve a particular goal.
senseval2.d000.s055.t002	To draw the attention of someone or something to something, or to make something appealing or attractive.
senseval2.d000.s055.t003	To teach or instruct (someone) in a particular skill or subject.
senseval2.d000.s055.t004	People who are brought in to participate in a competition or event, especially sports, in order to give the appearance of a fair
senseval2.d000.s055.t005	Used to indicate that something is the smallest or least amount of something, or that something is limited to a certain extent.
senseval2.d000.s055.t008	To state or declare something, typically in a formal or official manner.
senseval2.d000.s056.t000	Used to indicate the correct or appropriate action or state; proper.
senseval2.d000.s056.t001	At the present moment.
senseval2.d000.s056.t002	Having or showing good fortune; successful.
senseval2.d000.s056.t003	A period of time equal to 365.242199 days and reckoned as a unit of time.
senseval2.d000.s056.t005	Recently acquired, not used or worn before.
senseval2.d000.s056.t006	A person or thing that is a new or exceptional example of something, especially a sports team or competitor that is unusually good.
senseval2.d000.s056.t007	To increase the quantity or degree of something.
senseval2.d000.s057.t000	Promising or encouraging.
senseval2.d000.s057.t001	An indication or a piece of information that helps you understand or interpret something.
senseval2.d000.s057.t003	A quantity of people or things counted or estimated.
senseval2.d000.s057.t004	Adult human females.
senseval2.d000.s057.t005	To come into a place or position, especially a new one, and begin to be involved in an activity.
senseval2.d000.s057.t006	In the past; at a previous time.
senseval2.d000.s057.t007	A branch of study, activity, or trade, especially one that is pursued as a profession.
senseval2.d000.s057.t009	One of three equal parts into which something is or can be divided.
senseval2.d000.s057.t010	People, especially athletes, selected to participate in a competition or game, often at short notice, because they are considered to be
senseval2.d000.s057.t011	The present time, especially when considered in relation to a specific point in the past or to a specific future point.
senseval2.d000.s057.t012	Adult human females.
senseval2.d000.s058.t000	Received with approval or welcome; approved or endorsed.
senseval2.d000.s058.t002	Used to indicate a contrast or to show that what follows is in opposition to what has been said or implied.
senseval2.d000.s059.t000	The act of ringing bells, especially in a rhythmic or musical way, typically as part of a ceremony or ritual.
senseval2.d000.s059.t001	A number of people or things considered together as a unit.
senseval2.d000.s059.t002	A nation with defined boundaries, typically having its own government.
senseval2.d000.s059.t003	Established or created (an organization, institution, etc.) at a particular time.
senseval2.d000.s059.t004	To continue to exist or be in a particular state, especially in a difficult or unpleasant situation.
senseval2.d000.s059.t005	Something that is known or proved to be true.
senseval2.d000.s059.t006	Used to indicate that something is especially or exceptionally true, notable, or annoying.
senseval2.d000.s059.t008	Adult human females.
senseval2.d000.s059.t009	A number of persons or things that are together or associated in a particular way.
senseval2.d000.s059.t011	A person who rings a bell, especially one who is skilled in ringing a bell, particularly in a church or tower.
